,us,br,mo,rl
2015-06-02 18:20:00,0.3084980840308101,14.723807755549414,-0.00580367915903842,0.001
2015-06-02 18:30:00,0.3054146104612885,36.95659850646254,-0.00521013922760382,0.001
2015-06-02 18:40:00,0.3392589528361348,2.444440420136188,-0.0026106062835631527,0.001
2015-06-02 18:50:00,0.2731382694042037,-2.953909420667796,-0.005634182345061673,0.001
2015-06-02 19:00:00,0.3114214546766965,34.75014463314154,-0.002806441384222459,0.001
2015-06-02 19:10:00,0.3465454085320515,-41.207038142445406,-0.0042712783023315885,0.001
2015-06-02 19:20:00,0.2702293059657864,-13.8516652280869,-0.007440186349997937,0.001
2015-06-02 19:30:00,0.2781917116910531,19.816145290106373,-0.006197024435396582,0.001
2015-06-02 19:40:00,0.3467176531797523,-52.23867687567642,-0.003378722741036601,0.001
2015-06-02 19:50:00,0.2765832068333167,-31.565902260901023,-0.0052156450909062015,0.001
2015-06-02 20:00:00,0.2621992011719301,2.5444708459774747,-0.004052642200232934,0.001
2015-06-02 20:10:00,0.3113570231524827,25.4406878607708,-0.003698828575047684,0.001
2015-06-02 20:20:00,0.328865468124347,25.69451215772297,-0.002829929013801316,0.001
2015-06-02 20:30:00,0.3276560819065555,-5.392866294692808,-0.003323442555867469,0.001
2015-06-02 20:40:00,0.2995297891588267,84.19948461869284,-0.0037161352795238287,0.001
2015-06-02 20:50:00,0.4047667617673944,7.333265605308301,-0.0026079811342686054,0.001
2015-06-02 21:00:00,0.3931381212797906,20.29107105427688,-0.002809972738416049,0.001
2015-06-02 21:10:00,0.3241400244579242,-7.5090924672804595,-0.0025447689714735667,0.001
2015-06-02 21:20:00,0.3355304063809204,-5.658143626742814,-0.002290060812588812,0.001
2015-06-02 21:30:00,0.3323425877622883,25.96260034393016,-0.0028191696373127168,0.001
2015-06-02 21:40:00,0.3911012865628579,3.624338979319444,-0.0018242166994185875,0.001
2015-06-02 21:50:00,0.3169317477276474,289.0891630113883,-0.002736564026183308,0.001
2015-06-02 22:00:00,0.4044946981722357,-14.653495986640978,-0.001999187931146321,0.001
2015-06-02 22:10:00,0.3096688753782031,-22.510954683236623,-0.0021374733230225037,0.001
2015-06-02 22:20:00,0.3253288120381286,-138.8491387017956,-0.002086632982602772,0.001
2015-06-02 22:30:00,0.3368841179862387,-8.909272199028226,-0.0016974758240319752,0.001
2015-06-02 22:40:00,0.3571127358754815,11.147673442765392,-0.0016735382711322295,0.001
2015-06-02 22:50:00,0.3450202583998865,5.811773306920684,-0.0016394747921841249,0.001
2015-06-02 23:00:00,0.2926858560579998,-18.84850090689344,-0.002168648599504297,0.001
2015-06-02 23:10:00,0.3113070930640738,-17.117513499703943,-0.001382073817909086,0.001
2015-06-02 23:20:00,0.3164937289954075,-19.37497810937856,-0.0020595579972048704,0.001
2015-06-02 23:30:00,0.2936470691087723,-9.896684153524925,-0.001985144345273967,0.001
2015-06-02 23:40:00,0.3047324648891307,-8.98411405991319,-0.002719271385100601,0.001
2015-06-02 23:50:00,0.2656388227743811,-5.521481427855413,-0.001910483348344112,0.001
2015-06-03 00:00:00,0.3133851432811998,-10.70947628868389,-0.001502548163229126,0.001
2015-06-03 00:10:00,0.2836353339244239,-7.596791178766666,-0.0015772484730494692,0.001
2015-06-03 00:20:00,0.2927883460176581,-3.480755090182644,-0.0015511615036137875,0.001
2015-06-03 00:30:00,0.2900051484785861,13.32890664483966,-0.002006419223163359,0.001
2015-06-03 00:40:00,0.3630570316552234,-3.8259312797464062,-0.0009223200840115256,0.001
2015-06-03 00:50:00,0.2996540633405168,-4.282249632522393,-0.0017560677175474534,0.001
2015-06-03 01:00:00,0.3595231842044666,4.73445437905368,-0.0007736847864430624,0.001
2015-06-03 01:10:00,0.262873012668782,25.39892812057812,-0.0023694785099059213,0.001
